student_id,age,gender,cgpa,branch,college_tier,internships_count,projects_count,certifications_count,coding_skill_score,aptitude_score,communication_skill_score,logical_reasoning_score,hackathons_participated,github_repos,linkedin_connections,mock_interview_score,attendance_percentage,backlogs,extracurricular_score,leadership_score,volunteer_experience,sleep_hours,study_hours_per_day,placement_status,salary_package_lpa
510,21,Male,8.61,CSE,Tier 2,2,5,2,68.2525457720887,50.693242492991466,58.78546322468467,53.59327177555155,1,3,889,53.57621322720336,76.98371494874931,0,26.5728114068954,58.50323498314129,No,8.5,3.4,Not Placed,0.0
511,22,Male,5.7,CSE,Tier 3,0,4,1,80.56200990643973,65.55447052310068,52.17690321819785,53.50736338638493,1,4,164,71.79613631491003,92.74436805729373,1,49.19968111241229,69.39683170014705,No,7.2,4.7,Placed,12.07
512,24,Male,7.08,Mechanical,Tier 2,1,2,0,98.23702349019942,57.807339664444775,93.59875934842783,85.03876798153453,1,2,742,73.55534933627624,74.85443274449834,0,73.18014300265493,93.19335244852152,No,5.3,3.9,Placed,13.02
513,21,Female,7.69,IT,Tier 3,0,2,2,81.86427854214887,79.32681185833866,58.673555778131714,65.26280839273518,2,8,938,67.19678805837172,79.48472242942208,0,40.872944337721485,25.65860546977454,Yes,6.3,4.9,Not Placed,0.0
514,23,Female,5.81,CSE,Tier 3,1,1,1,61.21950593433397,55.80366375842232,65.15386281542783,75.37938635989899,2,4,817,68.26457927487868,83.59379463462616,1,81.96444412127815,79.70549264268419,No,6.8,4.3,Placed,9.6
515,22,Male,7.93,IT,Tier 1,1,4,0,72.87470055980233,51.24222346801257,65.37804110699022,58.36980586247756,1,1,80,85.8801278091098,71.35650325365326,0,39.63198899276658,50.1239881364512,Yes,3.7,2.8,Placed,12.91
516,21,Male,8.71,CSE,Tier 3,2,5,4,75.86118501840086,66.39342014971935,67.58241388041546,36.11084358149192,2,3,369,73.51428063686822,97.03639327398643,0,71.4563087867697,57.20045171133533,No,6.7,3.4,Placed,14.85
517,23,Female,7.26,Civil,Tier 2,2,7,0,61.09924258999003,57.28187815713756,63.26323372107033,62.86311425077974,0,4,314,70.75911117732745,73.91123118057715,1,92.13960156280146,63.469722224331,No,7.6,3.3,Not Placed,0.0
518,24,Female,8.82,CSE,Tier 3,2,2,4,57.45952710034077,43.206262916454,87.21266629788327,63.88381566956227,2,4,493,60.29285211279008,69.40952170333759,1,73.00263546879196,62.05809835033092,No,6.0,4.0,Not Placed,0.0
519,20,Male,6.31,CSE,Tier 2,0,1,1,77.82360020189756,52.80125623774353,70.76226836276399,53.19411082421123,0,3,894,62.16886612480574,78.93031269451447,0,48.64909665856299,68.17580845503066,Yes,7.5,4.5,Not Placed,0.0
520,24,Female,6.77,CSE,Tier 3,1,1,1,59.6355123350538,69.52783554847448,73.74227954637831,32.77021169509125,0,5,413,56.60886999841199,95.86292784606142,2,59.33154971138228,56.68632371171765,Yes,5.8,3.3,Not Placed,0.0
521,21,Female,8.31,CSE,Tier 3,3,4,5,100.0,58.92425273614665,85.70497019975511,74.59312695563699,2,3,429,96.43264025771607,85.53349463743731,0,55.884039991519664,44.74355154464032,No,6.7,4.1,Not Placed,0.0
522,22,Female,6.25,EEE,Tier 3,1,1,3,55.09569746992973,40.34949750776424,86.08427121190068,66.78541957803702,1,3,782,78.21886409883066,72.85466176782712,1,46.35878355044801,68.55618065779032,Yes,5.4,5.7,Not Placed,0.0
523,19,Male,6.58,ECE,Tier 2,0,3,3,51.47884513128442,35.404506879465096,60.07608840493537,69.02385275373092,0,6,340,72.98088772556726,87.05602972962392,1,59.28543966679095,45.29940268582804,Yes,5.8,5.4,Not Placed,0.0
524,21,Female,6.03,CSE,Tier 3,0,5,0,85.16513947176374,57.66819548865178,76.90092442638317,61.90923777616099,0,7,484,69.32210755556474,100.0,0,39.36788013452003,83.73994575337774,No,6.3,4.1,Placed,13.15
525,19,Female,6.72,ECE,Tier 2,3,3,3,77.1036328373968,70.08024822129573,60.80634774284008,66.50079114942903,2,4,555,56.405619885399766,66.57925087994697,1,53.569482742772216,67.49835711538178,Yes,4.2,3.0,Placed,12.0
526,23,Male,6.5,Mechanical,Tier 3,1,0,6,100.0,83.44301640873321,69.28962258978127,58.25551728565109,2,7,387,67.70783536043461,95.7342810690839,1,100.0,53.19843924609748,Yes,7.3,3.9,Placed,13.48
527,20,Male,5.79,CSE,Tier 2,2,4,1,84.87836978282297,82.74566891226272,62.67218260927483,62.8361706502096,0,9,447,72.03663613068278,100.0,0,63.84176638786492,52.71690898282133,No,5.9,1.8,Placed,13.36
528,18,Male,8.01,CSE,Tier 3,0,1,1,82.11271668037855,43.97342382151736,53.14979128589314,64.334346116256,1,7,784,59.54652697939831,85.56914268994298,0,74.35952577588432,64.78791526152254,No,5.0,2.6,Not Placed,0.0
529,24,Female,6.62,ECE,Tier 2,0,4,4,67.61239373797405,69.76236974890325,60.17941986952473,75.01783119934805,4,5,899,85.37771058759277,87.15070369425801,1,37.36436784878301,72.57083539118761,Yes,8.1,2.8,Placed,10.69
530,20,Male,8.48,CSE,Tier 3,1,5,4,76.40448859136175,54.85904641269965,60.08400818072383,57.57811133217298,1,2,772,78.78313164133519,70.27880663950035,0,54.75977280461572,48.23629843198231,No,5.0,0.5,Placed,14.3
531,21,Female,7.49,CSE,Tier 2,1,3,2,64.60545434189403,58.63171312405562,63.974103291636105,75.13024129537048,0,2,824,87.06699597469085,81.82904129118062,0,37.90639382699405,37.96589841557967,No,6.6,6.2,Placed,12.54
532,19,Male,7.02,EEE,Tier 1,1,1,5,75.06762160362395,84.92565348488786,69.87336330241548,71.47145415523832,1,3,645,62.52822652703781,98.89739615491844,0,75.37287291311453,68.00277135310128,Yes,9.0,1.2,Not Placed,0.0
533,24,Male,7.59,IT,Tier 1,2,4,3,85.85820739280364,75.3914249285447,65.22648900262965,51.18337769551532,1,1,703,56.43549641521018,86.07921557264635,0,46.27085515984725,50.16813114130935,No,6.1,5.8,Placed,13.51
534,19,Female,7.85,IT,Tier 2,1,2,0,68.44394503183902,65.96318801723136,43.09625025548354,75.16291177937114,1,1,715,76.34030602202579,98.05308906416258,0,58.823057589427584,52.85664816859915,Yes,5.5,3.2,Not Placed,0.0
535,22,Male,9.81,CSE,Tier 2,0,4,2,79.06870935231403,82.2163762015753,59.7582613420196,75.93468343919021,0,3,307,83.08911284469471,100.0,0,44.73495766865444,85.0927481194922,Yes,7.0,3.7,Not Placed,0.0
536,19,Male,5.96,ECE,Tier 2,0,4,4,79.24362943400286,70.33854547179533,60.82150985440152,49.60921761054353,2,0,162,98.10808618659848,93.64744954930508,0,70.71337984372073,69.82745388228243,Yes,5.7,4.1,Placed,11.39
537,22,Female,9.12,IT,Tier 2,0,3,3,77.76320067269492,59.06878013566935,49.217758931661,55.31035581934389,1,2,222,63.01964038674464,73.94530593076091,1,45.80277570666307,92.59427318774304,No,6.7,3.6,Placed,13.58
538,23,Female,8.13,IT,Tier 3,1,6,3,82.92342150432222,75.22447458768559,61.952340611148486,45.63188161110648,0,5,51,59.65384433556899,85.90915443804164,1,18.04934445248061,41.227032386336965,No,5.8,3.3,Placed,15.0
539,24,Male,7.43,CSE,Tier 2,2,3,2,86.67306891023256,55.836573790778345,58.54058831974487,79.34772964921099,0,2,506,73.4155880092403,98.2818769374254,0,58.16487350471031,33.170179598208065,Yes,10.0,2.0,Placed,12.54
540,24,Female,7.94,Mechanical,Tier 2,1,3,0,59.438918504966125,59.339021994682696,78.45763470773993,49.94923262556455,1,5,747,61.66925393208268,95.0371085307847,2,79.62118704452735,44.68969651102152,No,9.3,2.0,Not Placed,0.0
541,18,Male,8.3,CSE,Tier 1,3,5,2,74.12506665312817,66.10180792249616,58.83414400540185,71.27291187560097,0,5,927,75.86254672126886,86.12590164640423,0,60.44169524178811,40.81894590842379,No,6.0,3.7,Placed,14.61
542,21,Male,7.46,CSE,Tier 1,3,2,4,68.2596056606796,48.66796576218994,59.22681514990424,62.36649720411664,2,2,288,80.3041864566721,75.85263426016915,1,63.47947863274924,92.54524280419092,No,7.2,2.4,Not Placed,0.0
543,22,Male,8.38,IT,Tier 1,1,6,2,65.15929839783807,78.35293565123317,64.34016653057033,60.536118166256585,0,3,598,64.88621049165957,67.02294545494766,0,50.88228417632514,53.70967779072773,Yes,6.4,4.7,Placed,13.27
544,18,Male,9.68,Mechanical,Tier 2,2,4,3,70.21407471693469,57.11050900119824,77.9712012787683,77.34320316666638,1,2,361,75.5906492400624,94.23976807453327,0,47.732796405808486,66.3890880025645,Yes,7.2,1.5,Placed,15.29
545,19,Female,7.48,EEE,Tier 1,2,2,1,45.07011880994626,81.47726398192503,71.78045273645348,69.68457080197818,1,3,979,92.13646616610764,88.35149280050057,0,71.87368131823983,65.6020993594571,No,7.9,1.6,Not Placed,0.0
546,19,Female,9.43,CSE,Tier 1,4,10,0,49.48794242647714,89.0172337085709,55.43541883664432,89.87760963280704,2,5,856,75.5076612051723,85.92913413629701,1,74.41285366059641,77.19482298629764,No,7.9,3.0,Placed,13.86
547,18,Female,7.85,Civil,Tier 2,2,2,1,70.69400633928431,47.63346643566297,57.88169339625958,65.70136659968588,0,5,846,75.6490685542442,82.67217179432589,0,39.62358609742386,70.08456666156573,No,6.1,3.3,Placed,13.43
548,24,Female,8.11,CSE,Tier 2,0,4,0,66.71366436819844,59.26466441087081,85.57054377489958,69.5774269346768,0,5,245,55.12456280943098,69.88459350490692,0,100.0,83.12842528976086,Yes,7.3,3.7,Placed,11.77
549,19,Male,9.08,IT,Tier 3,0,3,0,74.5451161334301,57.906831733682885,46.260519800601145,54.99030834424455,0,6,864,74.38796859575582,100.0,0,74.4120430128342,40.88203849222141,No,5.4,1.9,Placed,14.04
550,23,Female,7.94,CSE,Tier 3,1,2,1,74.37731143695582,90.12550851056942,60.84533491079816,43.52432604084433,2,2,980,81.96431724142747,85.30803069132124,2,50.97398162259078,27.884374697661904,No,6.9,6.4,Placed,14.17
551,23,Male,7.01,CSE,Tier 3,3,2,1,58.16619172030125,67.03528733846548,62.3619648335326,69.41432636818635,0,3,798,71.14397561645256,100.0,0,83.08849344015333,58.33742198143484,Yes,10.0,3.9,Not Placed,0.0
552,18,Male,5.53,ECE,Tier 3,1,4,4,85.2285112250654,66.88412844715701,75.7732832550068,74.69373115662395,0,2,466,55.99070329116074,79.65620807440293,1,54.20380048703211,38.08728654501813,Yes,6.3,2.9,Not Placed,0.0
553,22,Male,6.55,ECE,Tier 2,0,4,1,100.0,75.5755689632485,79.54721326833769,69.88322570113752,1,5,466,63.94970469628264,89.8128400716048,0,86.40041433693746,20.78891643463636,No,7.6,4.1,Not Placed,0.0
554,22,Female,7.75,IT,Tier 2,0,2,4,56.31614545099061,75.50195621357418,53.088263702826495,58.81637521798168,0,3,668,76.0585235719175,98.57638140924394,0,57.33669352139536,46.99875359301937,No,6.1,4.2,Placed,12.27
555,18,Male,6.43,CSE,Tier 2,2,1,2,73.25263068133134,50.91974552189287,57.69858750972048,74.56771236016672,0,7,447,67.17567748835856,73.15504758684673,0,43.83905826569406,62.04529738505548,No,7.5,4.3,Not Placed,0.0
556,22,Female,7.62,IT,Tier 2,1,3,1,75.24860391462288,73.50050962213399,61.04097023955242,44.284373228169954,1,4,547,70.8265404152127,79.08418293249774,1,56.004163367042885,66.15499173564326,Yes,10.0,3.0,Placed,13.64
557,24,Female,5.4,IT,Tier 2,3,5,3,80.30632585812629,87.28468936875781,86.3441469753054,64.18609800796845,1,2,671,59.0748741872259,72.4146524143246,0,48.44987890591979,69.50334562162051,Yes,8.1,3.4,Placed,11.97
558,24,Male,7.31,IT,Tier 3,0,1,3,83.63354590707922,33.2445756359595,79.23805502322699,60.05762073465164,1,5,416,54.83070651612397,91.17377515060797,0,53.80547456060064,58.32926731635321,No,8.3,3.2,Not Placed,0.0
559,22,Male,7.55,Civil,Tier 2,2,4,2,81.61913748539905,90.94477338913282,73.59111958336071,59.14884530617736,2,1,60,93.03602582594992,69.90447897849673,0,63.42495721043151,69.91062085498729,No,5.7,5.1,Placed,14.44
560,23,Female,6.56,Mechanical,Tier 3,3,3,1,75.99953337871366,78.90159737554458,57.89128586654036,49.659586882445424,0,2,99,68.78053363747365,100.0,1,88.33809493932073,49.92628995663065,No,3.7,4.9,Not Placed,0.0
561,22,Female,7.41,Mechanical,Tier 1,1,4,4,49.41594057103879,52.04344658102649,43.956285822843256,79.76706477433723,0,3,349,73.87179489823167,82.10923107307492,0,52.103287127910654,49.53198062537453,Yes,8.5,5.8,Not Placed,0.0
562,24,Female,6.29,IT,Tier 2,1,2,1,68.67551258872318,55.6698748591816,77.34748751355457,67.51805812101075,2,3,706,70.59543026323202,78.41620072006845,1,83.10256861452567,72.76586771480801,Yes,5.4,2.5,Placed,11.88
563,20,Male,8.18,ECE,Tier 2,1,2,1,64.76696007872908,56.95579515326327,70.43533549486155,69.20263881099326,2,8,439,71.86286850697263,75.17815694469937,1,50.22016041117836,100.0,No,9.3,2.4,Not Placed,0.0
564,21,Male,7.19,Civil,Tier 1,3,5,1,73.05975875002987,38.10995755889595,47.783797521720814,60.30218337441707,1,5,325,50.52946843190796,75.96323804217722,0,70.30267568220361,76.93458592816543,Yes,5.7,3.1,Placed,12.13
565,19,Female,7.94,EEE,Tier 3,0,2,3,64.55235111837783,89.54371200008293,65.03448339107479,100.0,0,4,80,53.54777457072446,67.55020246320557,1,72.29553488649097,42.54422101893679,No,6.2,5.1,Not Placed,0.0
566,20,Male,7.51,IT,Tier 3,2,5,1,85.57445609526664,46.46846515008558,93.11671624205653,59.04747453789662,1,5,442,85.15392824410921,84.19757578425484,2,57.42715085195147,37.76001762076597,No,8.6,3.5,Not Placed,0.0
567,22,Female,8.52,IT,Tier 3,1,3,3,53.43824981010236,76.62173945144394,88.4703064418332,71.30668100966027,1,5,593,55.65370453995286,84.03191783727715,0,64.12095278418101,67.07529138711378,No,7.9,4.7,Placed,11.01
568,23,Male,7.34,Civil,Tier 2,1,3,2,80.55640587777978,77.02600844722868,71.1498224387632,73.68234933663605,1,2,633,83.91351042845028,77.06991917151514,1,51.09907814298184,51.51582317472549,Yes,7.4,3.0,Not Placed,0.0
569,18,Female,6.94,CSE,Tier 2,0,1,1,64.2921551271747,76.87016354601067,64.66919171601761,71.26802065846184,0,6,270,59.38771887422232,85.3399041305822,1,78.64297452167027,65.9729578644522,No,6.6,3.6,Not Placed,0.0
570,22,Male,7.78,CSE,Tier 1,3,2,1,59.745517690603016,46.68080481326548,63.49193820209486,73.14694303370351,1,6,887,67.25202143055826,94.76187234568587,0,41.60209140005746,42.836926045034005,Yes,4.3,4.3,Not Placed,0.0
571,23,Female,8.07,Mechanical,Tier 1,2,4,1,58.46365586553145,64.36670179851228,54.80543819951006,58.646159099863766,2,2,939,59.75871328180769,81.5509160065111,0,50.857707114988266,40.818708113355335,Yes,4.6,2.0,Placed,13.6
572,21,Female,7.06,CSE,Tier 2,3,5,1,67.61800440635494,73.9837941108599,50.384850517768776,52.94114614316886,0,0,406,57.95019275337238,83.70011893768364,1,40.03713708293432,75.9377854969501,No,6.3,4.2,Not Placed,0.0
573,22,Male,6.19,ECE,Tier 2,0,4,3,93.2256177117994,57.15876831287039,45.35132630559573,81.76963468348282,2,3,929,58.615498311389146,63.74152827394809,0,4.947376965370658,45.63016667206142,No,4.6,4.0,Not Placed,0.0
574,24,Male,6.44,ECE,Tier 2,0,4,2,100.0,48.314971047155055,49.75826004848293,66.49898534620368,1,3,365,63.793488213150034,86.474445996337,0,85.63597150505016,50.501541810066726,Yes,8.0,5.9,Placed,13.91
575,18,Female,6.38,CSE,Tier 3,2,3,3,94.2653538097545,67.46859816322092,70.94587949062232,69.95791495546509,0,3,449,81.22688565247248,76.29235418081336,1,68.03759199646866,56.51484712874466,Yes,4.6,3.4,Placed,14.75
576,23,Female,7.07,CSE,Tier 2,1,5,3,76.69964579520165,39.91584631255489,61.53367773578553,46.39016304422988,1,4,683,65.31778587979181,93.97959340204656,1,62.189018035786575,19.74473741150929,Yes,9.2,6.8,Placed,15.54
577,23,Male,6.26,CSE,Tier 3,1,2,4,68.04779005589359,65.75954957568187,71.42770161805086,74.97551041447109,0,4,413,75.60655516765301,87.17048982042817,2,56.39528975863784,31.668160768621547,Yes,7.7,5.0,Not Placed,0.0
578,23,Male,8.72,Mechanical,Tier 3,3,2,1,74.79474256493482,47.47175171971148,58.60983997484354,60.81746479157644,5,3,978,69.37524840567112,66.1453618939121,2,40.45706907672035,100.0,Yes,4.2,3.1,Placed,16.42
579,21,Male,7.59,ECE,Tier 2,0,3,3,55.3414861682797,65.77347195428742,42.18178578463757,91.3879562450901,1,4,153,67.60632128780401,91.40357114444195,1,66.95378241750218,47.3592721290357,No,5.9,3.0,Placed,11.12
580,22,Female,6.69,ECE,Tier 1,4,2,2,55.575827991653206,82.85104709571746,72.07773913175421,50.16190038405183,1,3,383,66.18094482169936,75.829944760836,1,27.12343102733328,43.052933986880205,Yes,6.7,1.8,Placed,12.68
581,21,Male,8.32,Civil,Tier 3,1,4,3,83.26272584446085,71.76681427182496,62.123933370109874,38.99342555139586,2,5,684,66.28825835393582,80.47322918898237,1,23.55224429236727,67.54796660199183,No,8.7,4.8,Not Placed,0.0
582,19,Male,7.21,EEE,Tier 2,2,3,5,90.36103394076076,86.42580967317542,50.03007767803632,85.60654985013474,2,4,835,60.524413518076656,85.01248565632368,0,61.815994533317046,25.533985815336735,No,6.3,5.6,Not Placed,0.0
583,19,Male,7.88,Civil,Tier 2,2,4,0,71.99070944497863,73.36140296459266,65.33381449117763,71.67155938726064,0,4,605,74.5392117765451,77.53585344523971,0,60.71398684994223,45.63611328606407,No,5.8,4.8,Placed,11.95
584,22,Male,7.82,IT,Tier 3,1,0,3,76.96019334670348,77.55490159684125,61.06459791655239,83.3028567207074,1,4,520,81.69954003298652,91.36290762165385,0,90.77993294430868,58.05996906481175,Yes,5.4,3.1,Placed,12.37
585,24,Female,7.35,Mechanical,Tier 1,1,4,3,64.85616977438339,55.60867680674584,69.85578752678414,100.0,0,5,177,80.50837954623927,78.52146640459196,1,71.51132907732274,39.45694955805308,No,5.9,2.1,Not Placed,0.0
586,21,Male,7.01,CSE,Tier 3,1,4,0,55.619280709852106,85.30659649875771,76.2982999585172,20.0,1,7,882,69.0147113988894,74.19666612546659,0,54.11127985310758,38.39232737522804,Yes,6.0,3.8,Placed,10.69
587,18,Male,5.79,CSE,Tier 2,4,2,2,74.14925148901473,61.94178804371616,96.27256594059747,64.98743758028182,1,4,127,83.10413058711163,65.2033050874041,2,97.06010969476694,51.53876567909064,No,7.0,4.0,Placed,14.5
588,23,Male,6.68,Mechanical,Tier 1,3,4,2,69.50269703058899,52.66373811321497,66.75480611420157,54.35666425325896,1,6,948,68.90608089157404,84.89461301342526,1,70.84675510837344,69.97279729091997,No,6.6,4.0,Placed,11.43
589,23,Female,6.24,Mechanical,Tier 3,1,1,0,93.21167501096733,88.798179562542,74.93064401276676,44.65745053644415,0,4,95,73.82591189205428,82.61302938818514,0,75.38392742922306,57.6298913243686,Yes,8.0,2.6,Placed,12.25
590,22,Male,7.7,IT,Tier 2,1,1,5,67.7214068948262,60.0006319454666,67.41500838940064,45.26971752425664,0,7,473,42.31015040941277,93.1466034387984,0,76.71038555279881,50.894312001682096,No,7.3,5.2,Not Placed,0.0
591,24,Male,8.19,CSE,Tier 2,2,2,5,62.616421394961726,64.0630943851844,56.22359692572623,67.53223510958905,2,5,991,55.24691599365891,89.27909380179989,1,12.497845691177758,52.07193890936036,No,5.8,2.8,Placed,13.28
592,19,Male,7.88,CSE,Tier 1,2,5,8,70.8361736256267,74.24941872952633,61.51257209714335,42.9654790243797,1,5,623,72.65708347229369,91.71123383311576,4,74.82930600842658,80.5616748976328,Yes,7.9,3.3,Not Placed,0.0
593,19,Male,6.22,CSE,Tier 2,1,5,0,57.147566056312776,51.30584128358522,69.94018222526944,100.0,0,4,547,65.64039670912936,57.714340685429306,0,62.45304987853855,21.6545308159074,Yes,7.7,5.1,Not Placed,0.0
594,23,Female,7.57,ECE,Tier 3,4,3,3,61.36065624146822,63.896421050115805,74.2884183519703,69.13404671299949,1,4,368,71.89598243995536,85.2777176988934,0,17.06550588926109,49.88285448537747,No,6.1,5.0,Placed,12.5
595,22,Female,8.95,CSE,Tier 2,3,7,2,62.33748177233222,50.79972064841091,71.87509869250323,40.10656407594321,2,7,590,63.9760878680231,76.30076505608237,0,80.628754748916,48.34231153311882,No,5.7,3.9,Not Placed,0.0
596,21,Female,8.69,EEE,Tier 2,1,2,4,77.36570226182917,76.29719487203621,79.76637035152662,74.5988287966538,1,4,939,85.99834772263027,74.6556266308636,0,71.82182549419642,80.8481204831245,No,5.8,5.4,Not Placed,0.0
597,19,Male,7.85,CSE,Tier 2,1,1,2,76.86425062566896,72.22526343071699,67.1876467930805,72.41439879814371,1,5,957,70.88299970631988,76.82145479062414,0,30.283256331855707,52.71265127572507,No,10.0,4.9,Placed,12.93
598,21,Female,8.05,IT,Tier 2,2,0,3,60.43373730614513,54.276318000027146,78.03502609427898,90.15197909125848,2,3,841,72.38898783911705,83.6143511800073,1,61.00880038270967,94.40675056344998,No,5.8,4.4,Placed,14.28
599,24,Male,7.01,CSE,Tier 1,2,3,2,76.24082310914544,56.29289830981794,45.56122358336587,59.8567884349737,3,5,659,92.1593141173058,88.48058141278278,0,17.530687116246852,65.10198188614234,Yes,8.4,5.0,Not Placed,0.0
600,19,Male,7.06,EEE,Tier 1,3,2,2,77.81701328920985,96.12323644724178,62.19453116662823,64.58717067580133,1,3,929,60.04048322429762,64.44145371341081,0,54.31915826767029,47.01999898345516,No,5.6,2.3,Placed,13.09
601,19,Male,5.55,IT,Tier 2,2,3,1,78.14133451420408,83.00043348463915,57.51895055904774,70.3096009148254,1,5,865,89.93900558212513,89.98830163174371,1,23.45233345163529,50.03034650130433,Yes,5.7,2.4,Not Placed,0.0
602,20,Male,7.66,Mechanical,Tier 1,0,0,0,45.482182773060586,65.70961216688548,63.40568333256709,58.04785756381989,1,1,670,50.79899317801424,88.12250572171038,0,78.34607724019939,43.73727326190184,No,4.8,1.7,Placed,14.06
603,19,Male,7.17,ECE,Tier 2,0,3,6,69.67149648170766,97.10366622329096,71.67276987008287,65.19437504040293,0,4,64,77.15061341187534,81.51392939854267,1,65.26344506653842,53.81865186279953,No,5.1,2.2,Placed,11.96
604,18,Female,6.83,Mechanical,Tier 2,3,1,0,95.04227371658511,89.41355786624212,75.09681838985702,62.98787115703681,2,1,645,56.4328756095788,82.69591060615363,3,18.38975797760573,93.81948488490792,Yes,6.3,3.9,Placed,15.42
605,22,Female,7.01,Civil,Tier 3,2,2,4,56.74742689086092,65.70231103252213,62.048801644993695,58.97812654009712,1,5,580,87.40827055713399,78.34184349314661,2,58.23266670755347,42.79401497989428,No,8.1,4.5,Placed,12.77
606,22,Male,6.64,CSE,Tier 2,1,5,2,65.62078918998229,54.36777792890628,67.5543607462297,79.25051440913725,2,4,203,74.53074927914123,87.21905889897302,0,68.92444121885133,54.9908568170931,No,6.7,3.5,Placed,13.26
607,21,Male,7.35,CSE,Tier 1,2,4,3,89.02482137726884,80.10588286525125,54.72269058275723,59.98731486062118,0,4,469,66.46339115995173,67.48944431865921,2,73.48914278870718,39.7455839775978,Yes,7.9,4.2,Not Placed,0.0
608,24,Female,7.3,ECE,Tier 2,2,6,3,69.36491403038922,97.20317820472168,92.48958649999432,71.76466851024998,0,7,951,81.85501611245031,84.5636116332974,1,43.96461316512248,58.36350401945742,No,7.5,5.0,Placed,14.31
609,19,Male,8.22,CSE,Tier 3,3,5,3,46.23261380583011,59.70750152899876,58.50700479755685,72.52082985024,2,3,222,79.38052538851457,76.93944281302687,0,61.638513770685215,53.34136875376795,No,8.1,1.7,Placed,13.93
610,18,Female,7.23,EEE,Tier 3,1,3,2,73.6981783805242,55.9872380875794,73.11762815268523,70.03587372687502,2,4,618,62.50727229839666,95.67392936392125,0,74.20302250391377,43.26679692105678,No,6.4,7.3,Not Placed,0.0
611,21,Female,7.58,Mechanical,Tier 3,0,2,1,65.01920470689375,78.94766416567785,55.92179109332511,50.88012096905911,2,2,962,53.41946312023188,97.84993976002072,0,34.89266629179788,59.561726236364194,No,8.9,5.5,Placed,11.22
612,20,Female,7.41,Mechanical,Tier 2,2,7,2,61.83809837531982,97.62944926309066,75.90647347094043,81.0426363111871,0,0,632,81.13241010004057,91.39705408030696,1,84.56903342180097,68.71244216308335,No,8.4,2.6,Not Placed,0.0
613,21,Female,6.84,IT,Tier 1,3,5,1,77.18161644761958,52.68121937971281,59.63506599337596,63.23294982139111,0,1,946,77.3930435311528,82.65752198758543,2,53.24643607249925,70.49354602510262,No,6.9,1.6,Placed,13.43
614,21,Female,7.74,Civil,Tier 1,0,4,0,87.64455008246432,67.98617823457971,98.20880367332762,52.10121609750317,2,7,807,60.80770446448015,78.74114113429775,1,75.40489200215112,75.1782615034681,No,7.6,2.7,Placed,14.11
615,19,Female,6.78,ECE,Tier 2,0,2,2,69.6562498365289,100.0,79.0690956514828,73.88086869800912,2,4,835,74.04714092738718,72.6124685642011,0,62.681660253447646,25.80516027698686,No,4.9,5.5,Placed,12.48
616,20,Female,7.2,EEE,Tier 2,1,0,1,74.27237386787785,79.10229535091962,77.82697939676498,86.30167900756675,2,3,663,61.9806942598915,93.64437994308368,0,78.06666246688097,68.62682541545362,Yes,6.6,1.9,Not Placed,0.0
617,21,Female,8.65,EEE,Tier 3,3,3,2,67.63227286947053,60.32277701825686,73.11544759574069,78.59977123228346,0,5,628,69.40909396219787,89.92573785412633,0,89.90475488592766,74.92494323257118,No,9.1,7.0,Placed,14.61
618,18,Male,8.79,IT,Tier 1,1,2,1,62.12268760790158,78.0078278120466,65.20805166882525,61.81455790159225,0,4,471,94.17893687634412,77.75324564387508,0,32.61985781011556,36.37355537947448,Yes,4.9,5.6,Not Placed,0.0
619,18,Female,9.2,EEE,Tier 1,1,2,3,85.07559440412183,52.957012806088784,62.643043158991446,80.22475426083095,1,9,918,72.20516979699589,90.7508146218888,0,88.39877770210776,43.39132193839333,No,6.5,3.4,Placed,16.16
620,22,Female,9.07,EEE,Tier 2,2,2,4,80.23630355669621,51.60404043884567,54.55625742048878,46.06928033768256,0,2,717,83.45287971397984,79.77645388356308,0,80.33374222850154,83.48438135451133,No,5.1,2.6,Not Placed,0.0
621,20,Female,7.97,EEE,Tier 2,3,5,1,47.29903132411423,48.03373541091227,66.85702577049697,64.32093061449534,0,2,146,56.54863259490477,77.98173208469363,0,57.87830024577137,52.39782721166861,No,7.4,2.6,Placed,14.19
622,20,Female,6.03,IT,Tier 1,0,5,3,47.24584801055476,63.27607208251469,75.36936023362121,66.01141342150702,0,3,264,74.03647149655968,79.74956200833192,1,83.997723804916,64.51307698121535,Yes,4.7,7.6,Placed,10.47
623,22,Female,8.14,Civil,Tier 3,2,3,1,84.54031826443628,66.2104704476631,69.9868988055533,77.841548619652,0,4,489,62.85391252584132,79.39868884468213,1,89.85798902664166,64.62817432005298,No,8.7,3.5,Placed,14.08
624,21,Female,7.96,IT,Tier 2,3,4,3,79.1066471413356,88.78484431963999,70.0456958933993,74.27584487691148,0,3,666,64.68779118462533,59.1766349392036,4,40.0804675012794,57.12565646449436,No,5.6,1.6,Not Placed,0.0
625,20,Male,7.56,Civil,Tier 2,0,6,1,78.49863018179043,36.06396890946354,52.604255946783816,59.10140198901523,1,2,821,57.21292991483409,81.04826055458217,1,37.77180530924908,67.33547352285463,Yes,7.9,1.0,Placed,13.57
626,18,Male,7.51,IT,Tier 3,0,4,0,49.84645601598822,73.58567939496726,60.30477978948832,66.91746450692504,1,3,610,64.0058236238408,95.14353361430696,0,56.91169432158581,42.474693350274265,No,9.7,1.2,Not Placed,0.0
